product_id,EstimateScore,user_id,user
16214,5.0,52,quan012511
16215,5.0,52,quan012511
16216,5.0,52,quan012511
16217,5.0,52,quan012511
16219,5.0,52,quan012511
16220,5.0,52,quan012511
16221,5.0,52,quan012511
16222,5.0,52,quan012511
16223,5.0,52,quan012511
16225,5.0,52,quan012511
16226,5.0,52,quan012511
16227,5.0,52,quan012511
16228,5.0,52,quan012511
16229,5.0,52,quan012511
16230,5.0,52,quan012511
16232,5.0,52,quan012511
16233,5.0,52,quan012511
16234,5.0,52,quan012511
16235,5.0,52,quan012511
16236,5.0,52,quan012511
16240,5.0,52,quan012511
16241,5.0,52,quan012511
16242,5.0,52,quan012511
16243,5.0,52,quan012511
16244,5.0,52,quan012511
16245,5.0,52,quan012511
16246,5.0,52,quan012511
16247,5.0,52,quan012511
16249,5.0,52,quan012511
16250,5.0,52,quan012511
16251,5.0,52,quan012511
16252,5.0,52,quan012511
16253,5.0,52,quan012511
16255,5.0,52,quan012511
16256,5.0,52,quan012511
16257,5.0,52,quan012511
16258,5.0,52,quan012511
16261,5.0,52,quan012511
16263,5.0,52,quan012511
16265,5.0,52,quan012511
16266,5.0,52,quan012511
16267,5.0,52,quan012511
16270,5.0,52,quan012511
16272,5.0,52,quan012511
16275,5.0,52,quan012511
16277,5.0,52,quan012511
16278,5.0,52,quan012511
16279,5.0,52,quan012511
16280,5.0,52,quan012511
16281,5.0,52,quan012511
16282,5.0,52,quan012511
16284,5.0,52,quan012511
16285,5.0,52,quan012511
16288,5.0,52,quan012511
16289,5.0,52,quan012511
16290,5.0,52,quan012511
16291,5.0,52,quan012511
16292,5.0,52,quan012511
16294,5.0,52,quan012511
16295,5.0,52,quan012511
16296,5.0,52,quan012511
16297,5.0,52,quan012511
16298,5.0,52,quan012511
16299,5.0,52,quan012511
16300,5.0,52,quan012511
16302,5.0,52,quan012511
16303,5.0,52,quan012511
16304,5.0,52,quan012511
16305,5.0,52,quan012511
16307,5.0,52,quan012511
16308,5.0,52,quan012511
16309,5.0,52,quan012511
16311,5.0,52,quan012511
16313,5.0,52,quan012511
16314,5.0,52,quan012511
16316,5.0,52,quan012511
16317,5.0,52,quan012511
16319,5.0,52,quan012511
16321,5.0,52,quan012511
16322,5.0,52,quan012511
16323,5.0,52,quan012511
16324,5.0,52,quan012511
16326,5.0,52,quan012511
16327,5.0,52,quan012511
16332,5.0,52,quan012511
16333,5.0,52,quan012511
16334,5.0,52,quan012511
16335,5.0,52,quan012511
16336,5.0,52,quan012511
16337,5.0,52,quan012511
16338,5.0,52,quan012511
16340,5.0,52,quan012511
16341,5.0,52,quan012511
16343,5.0,52,quan012511
16344,5.0,52,quan012511
16347,5.0,52,quan012511
16349,5.0,52,quan012511
16350,5.0,52,quan012511
16351,5.0,52,quan012511
16352,5.0,52,quan012511
16353,5.0,52,quan012511
16354,5.0,52,quan012511
16355,5.0,52,quan012511
16356,5.0,52,quan012511
16357,5.0,52,quan012511
16358,5.0,52,quan012511
16359,5.0,52,quan012511
16362,5.0,52,quan012511
16363,5.0,52,quan012511
16364,5.0,52,quan012511
16365,5.0,52,quan012511
16367,5.0,52,quan012511
16368,5.0,52,quan012511
16372,5.0,52,quan012511
16374,5.0,52,quan012511
16375,5.0,52,quan012511
16376,5.0,52,quan012511
16377,5.0,52,quan012511
16380,5.0,52,quan012511
16381,5.0,52,quan012511
16382,5.0,52,quan012511
16385,5.0,52,quan012511
16386,5.0,52,quan012511
16387,5.0,52,quan012511
16389,5.0,52,quan012511
16390,5.0,52,quan012511
16391,5.0,52,quan012511
16392,5.0,52,quan012511
16393,5.0,52,quan012511
16394,5.0,52,quan012511
16395,5.0,52,quan012511
16396,5.0,52,quan012511
16397,5.0,52,quan012511
16398,5.0,52,quan012511
16399,5.0,52,quan012511
162201,5.0,52,quan012511
162378,5.0,52,quan012511
163239,5.0,52,quan012511
163253,5.0,52,quan012511
163320,5.0,52,quan012511
163376,5.0,52,quan012511
163474,5.0,52,quan012511
163476,5.0,52,quan012511
163486,5.0,52,quan012511
163608,5.0,52,quan012511
163724,5.0,52,quan012511
163731,5.0,52,quan012511
163798,5.0,52,quan012511
163811,5.0,52,quan012511
163845,5.0,52,quan012511
163907,5.0,52,quan012511
164086,5.0,52,quan012511
164088,5.0,52,quan012511
164108,5.0,52,quan012511
164158,5.0,52,quan012511
164177,5.0,52,quan012511
16400,5.0,52,quan012511
16402,5.0,52,quan012511
16403,5.0,52,quan012511
16405,5.0,52,quan012511
16406,5.0,52,quan012511
16407,5.0,52,quan012511
16409,5.0,52,quan012511
16410,5.0,52,quan012511
16414,5.0,52,quan012511
16415,5.0,52,quan012511
16416,5.0,52,quan012511
16418,5.0,52,quan012511
16419,5.0,52,quan012511
16421,5.0,52,quan012511
16423,5.0,52,quan012511
16424,5.0,52,quan012511
16425,5.0,52,quan012511
16426,5.0,52,quan012511
16427,5.0,52,quan012511
16428,5.0,52,quan012511
16429,5.0,52,quan012511
16430,5.0,52,quan012511
16431,5.0,52,quan012511
16432,5.0,52,quan012511
16433,5.0,52,quan012511
16435,5.0,52,quan012511
16437,5.0,52,quan012511
16438,5.0,52,quan012511
16439,5.0,52,quan012511
16442,5.0,52,quan012511
16443,5.0,52,quan012511
16444,5.0,52,quan012511
16446,5.0,52,quan012511
16450,5.0,52,quan012511
16453,5.0,52,quan012511
16454,5.0,52,quan012511
16456,5.0,52,quan012511
16457,5.0,52,quan012511
16459,5.0,52,quan012511
16460,5.0,52,quan012511
16461,5.0,52,quan012511
16462,5.0,52,quan012511
16465,5.0,52,quan012511
16466,5.0,52,quan012511
16469,5.0,52,quan012511
16471,5.0,52,quan012511
16472,5.0,52,quan012511
16474,5.0,52,quan012511
16476,5.0,52,quan012511
16477,5.0,52,quan012511
16478,5.0,52,quan012511
16479,5.0,52,quan012511
16480,5.0,52,quan012511
16484,5.0,52,quan012511
16486,5.0,52,quan012511
16488,5.0,52,quan012511
16489,5.0,52,quan012511
16491,5.0,52,quan012511
16492,5.0,52,quan012511
16493,5.0,52,quan012511
16495,5.0,52,quan012511
16496,5.0,52,quan012511
16498,5.0,52,quan012511
16499,5.0,52,quan012511
16500,5.0,52,quan012511
16502,5.0,52,quan012511
16504,5.0,52,quan012511
16505,5.0,52,quan012511
16506,5.0,52,quan012511
16507,5.0,52,quan012511
16508,5.0,52,quan012511
16509,5.0,52,quan012511
16510,5.0,52,quan012511
16511,5.0,52,quan012511
16512,5.0,52,quan012511
16513,5.0,52,quan012511
16515,5.0,52,quan012511
16516,5.0,52,quan012511
16518,5.0,52,quan012511
16520,5.0,52,quan012511
16521,5.0,52,quan012511
16522,5.0,52,quan012511
16523,5.0,52,quan012511
16525,5.0,52,quan012511
16527,5.0,52,quan012511
16528,5.0,52,quan012511
16529,5.0,52,quan012511
16530,5.0,52,quan012511
16534,5.0,52,quan012511
16536,5.0,52,quan012511
16537,5.0,52,quan012511
16538,5.0,52,quan012511
16539,5.0,52,quan012511
16540,5.0,52,quan012511
16541,5.0,52,quan012511
16545,5.0,52,quan012511
16546,5.0,52,quan012511
16550,5.0,52,quan012511
16552,5.0,52,quan012511
16553,5.0,52,quan012511
16556,5.0,52,quan012511
16558,5.0,52,quan012511
16559,5.0,52,quan012511
16560,5.0,52,quan012511
16561,5.0,52,quan012511
16562,5.0,52,quan012511
16563,5.0,52,quan012511
16566,5.0,52,quan012511
16567,5.0,52,quan012511
16577,5.0,52,quan012511
16579,5.0,52,quan012511
16581,5.0,52,quan012511
16582,5.0,52,quan012511
16583,5.0,52,quan012511
16584,5.0,52,quan012511
16585,5.0,52,quan012511
16586,5.0,52,quan012511
16587,5.0,52,quan012511
16588,5.0,52,quan012511
16589,5.0,52,quan012511
16590,5.0,52,quan012511
16591,5.0,52,quan012511
16592,5.0,52,quan012511
16593,5.0,52,quan012511
16594,5.0,52,quan012511
16595,5.0,52,quan012511
16596,5.0,52,quan012511
16597,5.0,52,quan012511
16599,5.0,52,quan012511
164250,5.0,52,quan012511
164310,5.0,52,quan012511
164361,5.0,52,quan012511
164500,5.0,52,quan012511
164583,5.0,52,quan012511
164589,5.0,52,quan012511
164640,5.0,52,quan012511
164662,5.0,52,quan012511
16600,5.0,52,quan012511
16601,5.0,52,quan012511
16602,5.0,52,quan012511
16604,5.0,52,quan012511
16605,5.0,52,quan012511
16606,5.0,52,quan012511
16607,5.0,52,quan012511
16608,5.0,52,quan012511
16609,5.0,52,quan012511
16611,5.0,52,quan012511
16612,5.0,52,quan012511
16615,5.0,52,quan012511
16617,5.0,52,quan012511
16619,5.0,52,quan012511
16622,5.0,52,quan012511
16623,5.0,52,quan012511
16625,5.0,52,quan012511
16628,5.0,52,quan012511
16629,5.0,52,quan012511
16636,5.0,52,quan012511
16639,5.0,52,quan012511
16647,5.0,52,quan012511
16648,5.0,52,quan012511
16650,5.0,52,quan012511
16651,5.0,52,quan012511
16652,5.0,52,quan012511
16656,5.0,52,quan012511
16657,5.0,52,quan012511
16658,5.0,52,quan012511
16660,5.0,52,quan012511
16662,5.0,52,quan012511
16663,5.0,52,quan012511
16664,5.0,52,quan012511
16666,5.0,52,quan012511
16668,5.0,52,quan012511
16670,5.0,52,quan012511
16673,5.0,52,quan012511
16675,5.0,52,quan012511
16676,5.0,52,quan012511
16679,5.0,52,quan012511
16680,5.0,52,quan012511
16682,5.0,52,quan012511
16685,5.0,52,quan012511
16686,5.0,52,quan012511
16687,5.0,52,quan012511
16688,5.0,52,quan012511
16690,5.0,52,quan012511
16691,5.0,52,quan012511
16692,5.0,52,quan012511
16696,5.0,52,quan012511
16698,5.0,52,quan012511
16699,5.0,52,quan012511
16700,5.0,52,quan012511
16701,5.0,52,quan012511
16704,5.0,52,quan012511
16706,5.0,52,quan012511
16708,5.0,52,quan012511
16709,5.0,52,quan012511
16710,5.0,52,quan012511
16711,5.0,52,quan012511
16712,5.0,52,quan012511
16714,5.0,52,quan012511
16719,5.0,52,quan012511
16720,5.0,52,quan012511
16721,5.0,52,quan012511
16724,5.0,52,quan012511
16725,5.0,52,quan012511
16726,5.0,52,quan012511
16727,5.0,52,quan012511
16729,5.0,52,quan012511
16730,5.0,52,quan012511
16732,5.0,52,quan012511
16736,5.0,52,quan012511
16737,5.0,52,quan012511
16741,5.0,52,quan012511
16742,5.0,52,quan012511
16743,5.0,52,quan012511
16744,5.0,52,quan012511
16745,5.0,52,quan012511
16747,5.0,52,quan012511
16748,5.0,52,quan012511
16749,5.0,52,quan012511
16751,5.0,52,quan012511
16752,5.0,52,quan012511
16753,5.0,52,quan012511
16755,5.0,52,quan012511
16756,5.0,52,quan012511
16758,5.0,52,quan012511
16760,5.0,52,quan012511
16764,5.0,52,quan012511
16767,5.0,52,quan012511
16771,5.0,52,quan012511
16773,5.0,52,quan012511
16775,5.0,52,quan012511
16777,5.0,52,quan012511
16778,5.0,52,quan012511
16785,5.0,52,quan012511
16786,5.0,52,quan012511
16788,5.0,52,quan012511
16790,5.0,52,quan012511
16796,5.0,52,quan012511
16797,5.0,52,quan012511
16803,5.0,52,quan012511
16805,5.0,52,quan012511
16806,5.0,52,quan012511
16808,5.0,52,quan012511
16809,5.0,52,quan012511
16812,5.0,52,quan012511
16813,5.0,52,quan012511
16817,5.0,52,quan012511
16822,5.0,52,quan012511
16823,5.0,52,quan012511
16826,5.0,52,quan012511
16829,5.0,52,quan012511
16831,5.0,52,quan012511
16834,5.0,52,quan012511
16836,5.0,52,quan012511
16837,5.0,52,quan012511
16839,5.0,52,quan012511
16840,5.0,52,quan012511
16841,5.0,52,quan012511
16843,5.0,52,quan012511
16844,5.0,52,quan012511
16848,5.0,52,quan012511
16850,5.0,52,quan012511
16851,5.0,52,quan012511
16853,5.0,52,quan012511
16859,5.0,52,quan012511
16860,5.0,52,quan012511
16861,5.0,52,quan012511
16862,5.0,52,quan012511
16863,5.0,52,quan012511
16864,5.0,52,quan012511
16865,5.0,52,quan012511
16866,5.0,52,quan012511
16868,5.0,52,quan012511
16872,5.0,52,quan012511
16874,5.0,52,quan012511
16875,5.0,52,quan012511
16880,5.0,52,quan012511
16882,5.0,52,quan012511
16883,5.0,52,quan012511
16884,5.0,52,quan012511
16885,5.0,52,quan012511
16890,5.0,52,quan012511
16891,5.0,52,quan012511
16894,5.0,52,quan012511
16897,5.0,52,quan012511
16902,5.0,52,quan012511
16904,5.0,52,quan012511
16905,5.0,52,quan012511
16906,5.0,52,quan012511
16910,5.0,52,quan012511
16913,5.0,52,quan012511
16914,5.0,52,quan012511
16915,5.0,52,quan012511
16918,5.0,52,quan012511
16920,5.0,52,quan012511
16926,5.0,52,quan012511
16935,5.0,52,quan012511
16936,5.0,52,quan012511
16937,5.0,52,quan012511
16938,5.0,52,quan012511
16941,5.0,52,quan012511
16942,5.0,52,quan012511
16948,5.0,52,quan012511
16966,5.0,52,quan012511
16967,5.0,52,quan012511
16971,5.0,52,quan012511
16980,5.0,52,quan012511
1723,5.0,52,quan012511
1744,5.0,52,quan012511
1750,5.0,52,quan012511
1757,5.0,52,quan012511
1774,5.0,52,quan012511
1775,5.0,52,quan012511
1781,5.0,52,quan012511
1783,5.0,52,quan012511
1785,5.0,52,quan012511
1790,5.0,52,quan012511
1792,5.0,52,quan012511
1798,5.0,52,quan012511
17100,5.0,52,quan012511
17101,5.0,52,quan012511
17110,5.0,52,quan012511
17121,5.0,52,quan012511
17122,5.0,52,quan012511
17123,5.0,52,quan012511
17124,5.0,52,quan012511
17127,5.0,52,quan012511
17137,5.0,52,quan012511
17139,5.0,52,quan012511
17141,5.0,52,quan012511
17146,5.0,52,quan012511
17147,5.0,52,quan012511
17149,5.0,52,quan012511
17150,5.0,52,quan012511
17153,5.0,52,quan012511
17155,5.0,52,quan012511
17156,5.0,52,quan012511
17158,5.0,52,quan012511
17159,5.0,52,quan012511
17161,5.0,52,quan012511
17164,5.0,52,quan012511
17165,5.0,52,quan012511
17166,5.0,52,quan012511
17168,5.0,52,quan012511
17169,5.0,52,quan012511
17171,5.0,52,quan012511
17172,5.0,52,quan012511
17173,5.0,52,quan012511
17174,5.0,52,quan012511
17176,5.0,52,quan012511
17177,5.0,52,quan012511
17180,5.0,52,quan012511
17181,5.0,52,quan012511
17182,5.0,52,quan012511
17184,5.0,52,quan012511
17189,5.0,52,quan012511
17190,5.0,52,quan012511
17191,5.0,52,quan012511
17192,5.0,52,quan012511
17198,5.0,52,quan012511
17199,5.0,52,quan012511
17201,5.0,52,quan012511
17203,5.0,52,quan012511
17204,5.0,52,quan012511
17205,5.0,52,quan012511
17207,5.0,52,quan012511
17210,5.0,52,quan012511
17214,5.0,52,quan012511
17216,5.0,52,quan012511
17217,5.0,52,quan012511
17222,5.0,52,quan012511
17224,5.0,52,quan012511
17226,5.0,52,quan012511
17227,5.0,52,quan012511
17230,5.0,52,quan012511
17233,5.0,52,quan012511
17239,5.0,52,quan012511
17240,5.0,52,quan012511
17241,5.0,52,quan012511
17243,5.0,52,quan012511
17245,5.0,52,quan012511
17249,5.0,52,quan012511
17251,5.0,52,quan012511
17254,5.0,52,quan012511
17257,5.0,52,quan012511
17258,5.0,52,quan012511
17260,5.0,52,quan012511
17261,5.0,52,quan012511
17263,5.0,52,quan012511
17265,5.0,52,quan012511
17266,5.0,52,quan012511
17267,5.0,52,quan012511
17270,5.0,52,quan012511
17273,5.0,52,quan012511
17274,5.0,52,quan012511
17276,5.0,52,quan012511
17277,5.0,52,quan012511
17278,5.0,52,quan012511
17280,5.0,52,quan012511
17281,5.0,52,quan012511
17282,5.0,52,quan012511
17283,5.0,52,quan012511
17284,5.0,52,quan012511
17285,5.0,52,quan012511
17286,5.0,52,quan012511
17287,5.0,52,quan012511
17288,5.0,52,quan012511
17290,5.0,52,quan012511
17292,5.0,52,quan012511
17294,5.0,52,quan012511
17296,5.0,52,quan012511
17297,5.0,52,quan012511
17298,5.0,52,quan012511
17301,5.0,52,quan012511
17303,5.0,52,quan012511
17304,5.0,52,quan012511
17305,5.0,52,quan012511
171109,5.0,52,quan012511
171110,5.0,52,quan012511
171111,5.0,52,quan012511
171112,5.0,52,quan012511
171113,5.0,52,quan012511
171115,5.0,52,quan012511
171117,5.0,52,quan012511
171118,5.0,52,quan012511
171120,5.0,52,quan012511
171121,5.0,52,quan012511
171122,5.0,52,quan012511
171123,5.0,52,quan012511
171124,5.0,52,quan012511
171125,5.0,52,quan012511
171127,5.0,52,quan012511
171128,5.0,52,quan012511
171129,5.0,52,quan012511
171130,5.0,52,quan012511
171132,5.0,52,quan012511
171133,5.0,52,quan012511
171134,5.0,52,quan012511
171135,5.0,52,quan012511
171137,5.0,52,quan012511
171138,5.0,52,quan012511
171140,5.0,52,quan012511
171141,5.0,52,quan012511
171143,5.0,52,quan012511
171144,5.0,52,quan012511
171145,5.0,52,quan012511
171147,5.0,52,quan012511
171148,5.0,52,quan012511
171152,5.0,52,quan012511
171154,5.0,52,quan012511
171155,5.0,52,quan012511
171158,5.0,52,quan012511
171159,5.0,52,quan012511
171160,5.0,52,quan012511
171161,5.0,52,quan012511
171162,5.0,52,quan012511
171163,5.0,52,quan012511
171164,5.0,52,quan012511
171165,5.0,52,quan012511
171166,5.0,52,quan012511
171167,5.0,52,quan012511
171169,5.0,52,quan012511
171171,5.0,52,quan012511
171172,5.0,52,quan012511
171173,5.0,52,quan012511
171174,5.0,52,quan012511
171176,5.0,52,quan012511
171179,5.0,52,quan012511
171181,5.0,52,quan012511
171183,5.0,52,quan012511
171184,5.0,52,quan012511
171186,5.0,52,quan012511
171188,5.0,52,quan012511
171189,5.0,52,quan012511
171190,5.0,52,quan012511
171191,5.0,52,quan012511
171194,5.0,52,quan012511
171196,5.0,52,quan012511
171197,5.0,52,quan012511
171198,5.0,52,quan012511
171199,5.0,52,quan012511
171201,5.0,52,quan012511
171202,5.0,52,quan012511
171203,5.0,52,quan012511
171204,5.0,52,quan012511
171205,5.0,52,quan012511
171206,5.0,52,quan012511
171208,5.0,52,quan012511
171209,5.0,52,quan012511
171210,5.0,52,quan012511
171211,5.0,52,quan012511
171212,5.0,52,quan012511
171214,5.0,52,quan012511
171215,5.0,52,quan012511
171216,5.0,52,quan012511
171217,5.0,52,quan012511
171218,5.0,52,quan012511
171220,5.0,52,quan012511
171221,5.0,52,quan012511
171222,5.0,52,quan012511
171223,5.0,52,quan012511
171224,5.0,52,quan012511
171225,5.0,52,quan012511
171226,5.0,52,quan012511
171227,5.0,52,quan012511
171229,5.0,52,quan012511
171230,5.0,52,quan012511
171231,5.0,52,quan012511
171232,5.0,52,quan012511
171234,5.0,52,quan012511
171235,5.0,52,quan012511
171237,5.0,52,quan012511
171239,5.0,52,quan012511
171241,5.0,52,quan012511
171242,5.0,52,quan012511
171243,5.0,52,quan012511
171244,5.0,52,quan012511
171245,5.0,52,quan012511
171246,5.0,52,quan012511
171247,5.0,52,quan012511
171250,5.0,52,quan012511
171251,5.0,52,quan012511
171252,5.0,52,quan012511
171253,5.0,52,quan012511
171254,5.0,52,quan012511
171256,5.0,52,quan012511
171258,5.0,52,quan012511
171259,5.0,52,quan012511
171260,5.0,52,quan012511
171262,5.0,52,quan012511
171263,5.0,52,quan012511
171264,5.0,52,quan012511
171265,5.0,52,quan012511
171266,5.0,52,quan012511
171268,5.0,52,quan012511
171269,5.0,52,quan012511
171270,5.0,52,quan012511
171272,5.0,52,quan012511
171274,5.0,52,quan012511
171275,5.0,52,quan012511
171276,5.0,52,quan012511
171278,5.0,52,quan012511
171280,5.0,52,quan012511
171281,5.0,52,quan012511
171283,5.0,52,quan012511
171285,5.0,52,quan012511
171287,5.0,52,quan012511
171288,5.0,52,quan012511
171290,5.0,52,quan012511
171291,5.0,52,quan012511
171292,5.0,52,quan012511
171293,5.0,52,quan012511
171294,5.0,52,quan012511
171295,5.0,52,quan012511
171296,5.0,52,quan012511
171297,5.0,52,quan012511
171298,5.0,52,quan012511
171299,5.0,52,quan012511
171300,5.0,52,quan012511
171301,5.0,52,quan012511
171302,5.0,52,quan012511
171303,5.0,52,quan012511
171304,5.0,52,quan012511
171306,5.0,52,quan012511
171307,5.0,52,quan012511
171425,5.0,52,quan012511
171426,5.0,52,quan012511
171427,5.0,52,quan012511
171428,5.0,52,quan012511
171429,5.0,52,quan012511
171430,5.0,52,quan012511
171433,5.0,52,quan012511
171435,5.0,52,quan012511
171436,5.0,52,quan012511
171438,5.0,52,quan012511
171439,5.0,52,quan012511
171440,5.0,52,quan012511
171441,5.0,52,quan012511
171443,5.0,52,quan012511
171445,5.0,52,quan012511
171446,5.0,52,quan012511
171447,5.0,52,quan012511
171448,5.0,52,quan012511
171449,5.0,52,quan012511
171450,5.0,52,quan012511
171451,5.0,52,quan012511
171452,5.0,52,quan012511
171453,5.0,52,quan012511
171454,5.0,52,quan012511
171455,5.0,52,quan012511
171456,5.0,52,quan012511
171457,5.0,52,quan012511
171458,5.0,52,quan012511
171459,5.0,52,quan012511
171461,5.0,52,quan012511
171462,5.0,52,quan012511
171463,5.0,52,quan012511
171464,5.0,52,quan012511
171465,5.0,52,quan012511
171467,5.0,52,quan012511
171468,5.0,52,quan012511
171469,5.0,52,quan012511
171471,5.0,52,quan012511
171473,5.0,52,quan012511
171474,5.0,52,quan012511
171475,5.0,52,quan012511
171476,5.0,52,quan012511
171477,5.0,52,quan012511
171478,5.0,52,quan012511
171479,5.0,52,quan012511
171481,5.0,52,quan012511
171482,5.0,52,quan012511
171484,5.0,52,quan012511
171485,5.0,52,quan012511
171486,5.0,52,quan012511
171487,5.0,52,quan012511
171489,5.0,52,quan012511
171490,5.0,52,quan012511
171491,5.0,52,quan012511
171492,5.0,52,quan012511
171494,5.0,52,quan012511
171495,5.0,52,quan012511
171496,5.0,52,quan012511
171497,5.0,52,quan012511
171498,5.0,52,quan012511
171499,5.0,52,quan012511
171500,5.0,52,quan012511
171501,5.0,52,quan012511
171502,5.0,52,quan012511
171503,5.0,52,quan012511
171504,5.0,52,quan012511
171505,5.0,52,quan012511
171506,5.0,52,quan012511
171507,5.0,52,quan012511
171508,5.0,52,quan012511
171509,5.0,52,quan012511
171510,5.0,52,quan012511
171511,5.0,52,quan012511
171512,5.0,52,quan012511
171513,5.0,52,quan012511
171514,5.0,52,quan012511
171515,5.0,52,quan012511
171516,5.0,52,quan012511
171517,5.0,52,quan012511
171518,5.0,52,quan012511
171521,5.0,52,quan012511
171522,5.0,52,quan012511
171523,5.0,52,quan012511
171524,5.0,52,quan012511
171525,5.0,52,quan012511
171526,5.0,52,quan012511
171527,5.0,52,quan012511
171528,5.0,52,quan012511
171529,5.0,52,quan012511
171530,5.0,52,quan012511
171531,5.0,52,quan012511
171533,5.0,52,quan012511
171535,5.0,52,quan012511
171536,5.0,52,quan012511
171537,5.0,52,quan012511
171538,5.0,52,quan012511
171540,5.0,52,quan012511
171541,5.0,52,quan012511
171543,5.0,52,quan012511
171545,5.0,52,quan012511
171546,5.0,52,quan012511
171547,5.0,52,quan012511
171548,5.0,52,quan012511
171549,5.0,52,quan012511
171550,5.0,52,quan012511
171552,5.0,52,quan012511
171554,5.0,52,quan012511
171557,5.0,52,quan012511
171558,5.0,52,quan012511
171560,5.0,52,quan012511
171561,5.0,52,quan012511
171562,5.0,52,quan012511
171563,5.0,52,quan012511
171564,5.0,52,quan012511
171565,5.0,52,quan012511
171566,5.0,52,quan012511
171567,5.0,52,quan012511
171568,5.0,52,quan012511
171569,5.0,52,quan012511
171570,5.0,52,quan012511
171571,5.0,52,quan012511
171572,5.0,52,quan012511
171573,5.0,52,quan012511
171574,5.0,52,quan012511
171575,5.0,52,quan012511
171576,5.0,52,quan012511
171577,5.0,52,quan012511
171578,5.0,52,quan012511
171579,5.0,52,quan012511
171581,5.0,52,quan012511
171582,5.0,52,quan012511
171583,5.0,52,quan012511
171584,5.0,52,quan012511
171587,5.0,52,quan012511
171589,5.0,52,quan012511
171591,5.0,52,quan012511
171592,5.0,52,quan012511
171593,5.0,52,quan012511
171594,5.0,52,quan012511
171596,5.0,52,quan012511
171597,5.0,52,quan012511
171598,5.0,52,quan012511
171599,5.0,52,quan012511
171600,5.0,52,quan012511
171601,5.0,52,quan012511
171602,5.0,52,quan012511
171603,5.0,52,quan012511
171604,5.0,52,quan012511
171605,5.0,52,quan012511
171607,5.0,52,quan012511
171608,5.0,52,quan012511
171609,5.0,52,quan012511
171610,5.0,52,quan012511
171611,5.0,52,quan012511
171612,5.0,52,quan012511
171613,5.0,52,quan012511
171615,5.0,52,quan012511
171616,5.0,52,quan012511
171617,5.0,52,quan012511
171618,5.0,52,quan012511
171619,5.0,52,quan012511
171621,5.0,52,quan012511
171622,5.0,52,quan012511
171623,5.0,52,quan012511
171624,5.0,52,quan012511
171625,5.0,52,quan012511
171627,5.0,52,quan012511
171629,5.0,52,quan012511
171630,5.0,52,quan012511
171631,5.0,52,quan012511
171632,5.0,52,quan012511
171633,5.0,52,quan012511
171635,5.0,52,quan012511
171637,5.0,52,quan012511
171638,5.0,52,quan012511
171639,5.0,52,quan012511
171640,5.0,52,quan012511
171643,5.0,52,quan012511
171644,5.0,52,quan012511
171645,5.0,52,quan012511
171647,5.0,52,quan012511
171648,5.0,52,quan012511
171649,5.0,52,quan012511
171650,5.0,52,quan012511
171651,5.0,52,quan012511
171652,5.0,52,quan012511
171653,5.0,52,quan012511
171654,5.0,52,quan012511
171655,5.0,52,quan012511
171656,5.0,52,quan012511
171657,5.0,52,quan012511
171658,5.0,52,quan012511
171659,5.0,52,quan012511
171660,5.0,52,quan012511
171663,5.0,52,quan012511
171664,5.0,52,quan012511
171665,5.0,52,quan012511
171666,5.0,52,quan012511
171667,5.0,52,quan012511
171668,5.0,52,quan012511
171672,5.0,52,quan012511
171673,5.0,52,quan012511
171676,5.0,52,quan012511
171677,5.0,52,quan012511
171679,5.0,52,quan012511
171680,5.0,52,quan012511
171682,5.0,52,quan012511
171683,5.0,52,quan012511
171684,5.0,52,quan012511
171685,5.0,52,quan012511
171686,5.0,52,quan012511
171688,5.0,52,quan012511
171689,5.0,52,quan012511
171690,5.0,52,quan012511
171691,5.0,52,quan012511
171693,5.0,52,quan012511
171694,5.0,52,quan012511
171695,5.0,52,quan012511
171696,5.0,52,quan012511
171699,5.0,52,quan012511
171702,5.0,52,quan012511
171703,5.0,52,quan012511
171704,5.0,52,quan012511
171705,5.0,52,quan012511
171706,5.0,52,quan012511
171707,5.0,52,quan012511
171708,5.0,52,quan012511
171709,5.0,52,quan012511
171710,5.0,52,quan012511
171711,5.0,52,quan012511
171712,5.0,52,quan012511
171713,5.0,52,quan012511
171714,5.0,52,quan012511
171715,5.0,52,quan012511
171716,5.0,52,quan012511
171717,5.0,52,quan012511
171718,5.0,52,quan012511
171719,5.0,52,quan012511
171720,5.0,52,quan012511
171721,5.0,52,quan012511
171722,5.0,52,quan012511
171723,5.0,52,quan012511
171724,5.0,52,quan012511
171726,5.0,52,quan012511
171727,5.0,52,quan012511
171728,5.0,52,quan012511
171730,5.0,52,quan012511
171731,5.0,52,quan012511
171732,5.0,52,quan012511
171734,5.0,52,quan012511
171735,5.0,52,quan012511
171736,5.0,52,quan012511
171737,5.0,52,quan012511
171739,5.0,52,quan012511
171740,5.0,52,quan012511
171741,5.0,52,quan012511
171742,5.0,52,quan012511
171744,5.0,52,quan012511
171745,5.0,52,quan012511
171747,5.0,52,quan012511
171749,5.0,52,quan012511
171750,5.0,52,quan012511
171751,5.0,52,quan012511
171752,5.0,52,quan012511
171753,5.0,52,quan012511
171754,5.0,52,quan012511
171755,5.0,52,quan012511
171756,5.0,52,quan012511
171757,5.0,52,quan012511
171758,5.0,52,quan012511
171759,5.0,52,quan012511
171760,5.0,52,quan012511
171761,5.0,52,quan012511
171762,5.0,52,quan012511
171763,5.0,52,quan012511
171765,5.0,52,quan012511
171766,5.0,52,quan012511
